product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
722,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,Curabitur in libero ut massa volutpat convallis.,891.44,44.33,electronics,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,898,Orange,extra large,7.3,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,2010-07-03,2.2,304,purus phasellus in felis donec semper sapien a libero nam dui proin,4.4,873,standard,27.52
723,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,Pellentesque eget nunc.,557.46,18.36,beauty,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi,101,Mauv,small,0.6,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est,2020-04-19,2.0,329,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,2.9,993,standard,19.6
724,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",729.91,24.0,clothing,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,497,Goldenrod,extra large,7.8,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,2020-12-01,4.9,312,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,4.5,264,express,16.33
725,blandit mi in porttitor pede justo eu massa donec dapibus duis at,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",300.34,19.79,home decor,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,60,Orange,extra large,5.6,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,2013-08-18,4.8,576,quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio,1.5,851,express,7.75
726,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc,"Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",512.75,28.38,electronics,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,949,Violet,extra large,9.7,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,2014-04-04,2.7,371,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,2.8,274,free,39.93
727,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",795.05,48.89,electronics,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut,311,Teal,small,8.4,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,2014-04-14,4.3,891,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,4.0,937,express,4.02
728,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",12.73,49.85,home decor,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,862,Aquamarine,medium,8.9,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus,2020-07-22,3.2,580,in felis eu sapien cursus vestibulum proin eu mi nulla,1.5,78,free,42.78
729,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",474.7,42.1,toys,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing,409,Orange,large,6.2,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,2016-12-18,4.3,243,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum,1.2,512,express,21.18
730,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,861.69,38.74,electronics,leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,806,Violet,large,4.0,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,2014-05-23,2.8,498,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,3.7,594,free,41.56
731,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",753.42,16.77,beauty,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices,417,Red,small,2.8,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,2017-08-22,2.3,461,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,3.8,157,free,26.95
732,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.",366.68,34.11,beauty,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,699,Teal,large,1.5,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,2018-12-21,2.0,338,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,3.3,891,standard,41.09
733,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",712.3,47.1,clothing,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,473,Yellow,medium,8.4,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis,2019-12-13,1.4,951,arcu libero rutrum ac lobortis vel dapibus at diam nam,3.9,472,standard,19.96
734,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",947.99,38.24,home decor,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo,770,Fuscia,large,5.9,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,2016-02-11,4.1,128,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,3.5,594,express,42.58
735,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",920.55,11.98,electronics,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,196,Indigo,medium,3.0,enim blandit mi in porttitor pede justo eu massa donec,2013-04-17,3.5,39,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,4.6,722,standard,7.9
736,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",221.05,21.64,toys,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,512,Red,large,2.1,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,2010-11-07,3.7,372,ut nulla sed accumsan felis ut at dolor quis odio,1.7,616,express,26.06
737,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",9.15,21.87,clothing,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien,352,Blue,extra large,6.3,nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,2010-09-25,3.9,459,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,3.2,633,standard,46.98
738,proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",408.16,18.3,toys,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non,411,Crimson,extra large,0.9,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,2016-08-15,2.1,302,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,3.6,136,express,5.32
739,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",915.81,41.67,beauty,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,177,Mauv,medium,0.6,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan,2017-03-31,1.3,799,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum,4.0,997,free,41.55
740,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,179.46,46.68,toys,condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,706,Orange,large,4.9,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,2015-08-08,2.2,868,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor,4.6,979,standard,43.44
741,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",775.85,9.41,beauty,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis,294,Blue,medium,0.5,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst,2018-05-06,1.3,235,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,4.2,224,standard,15.26
742,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,"Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",405.0,23.94,beauty,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,173,Khaki,medium,9.4,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,2011-01-13,4.5,547,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,1.8,426,standard,40.3
743,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",285.46,45.15,home decor,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed,222,Violet,extra large,3.8,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,2013-07-02,3.0,476,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla,4.3,884,free,35.62
744,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,Pellentesque ultrices mattis odio.,379.11,28.02,home decor,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,478,Green,small,8.5,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,2011-12-30,3.1,560,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis,2.4,270,free,0.52
745,ac tellus semper interdum mauris ullamcorper purus sit amet nulla,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",322.31,49.53,home decor,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,149,Goldenrod,medium,2.6,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui,2011-11-29,2.0,853,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,2.7,435,standard,49.41
746,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",635.84,31.39,clothing,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi,759,Turquoise,small,5.3,pede libero quis orci nullam molestie nibh in lectus pellentesque at,2022-11-22,3.0,807,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,2.9,365,free,41.31
747,duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",443.61,2.32,toys,nulla ut erat id mauris vulputate elementum nullam varius nulla,800,Indigo,large,1.7,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,2016-02-10,3.6,285,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,2.1,180,standard,30.0
748,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",490.33,6.44,toys,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,463,Aquamarine,medium,2.0,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,2012-03-25,4.5,389,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,2.8,787,standard,3.82
749,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",350.11,7.42,toys,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,440,Blue,large,6.9,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,2014-06-07,2.6,557,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,4.4,103,standard,23.97
750,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,401.93,12.68,home decor,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue,988,Blue,extra large,3.5,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,2018-10-27,1.2,424,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,2.0,887,express,27.04
751,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam,Fusce consequat.,227.53,31.11,toys,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,105,Yellow,small,2.5,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,2010-02-13,2.3,9,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,3.8,797,express,43.67
752,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",823.92,17.74,electronics,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,889,Red,large,5.0,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,2021-10-29,4.9,359,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,3.1,0,express,19.53
753,felis ut at dolor quis odio consequat varius integer ac,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,14.99,10.71,toys,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,990,Turquoise,small,0.5,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,2018-11-26,1.5,103,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,4.2,282,free,6.33
754,auctor sed tristique in tempus sit amet sem fusce consequat,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",471.21,24.46,electronics,rutrum neque aenean auctor gravida sem praesent id massa id nisl,900,Aquamarine,large,7.6,a suscipit nulla elit ac nulla sed vel enim sit,2018-12-09,4.8,959,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,1.7,655,free,12.48
755,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,751.28,26.01,electronics,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,310,Puce,extra large,6.7,dui maecenas tristique est et tempus semper est quam pharetra magna,2016-09-15,1.9,475,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet,4.9,7,express,19.01
756,morbi non quam nec dui luctus rutrum nulla tellus in sagittis,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",987.74,34.54,electronics,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,638,Crimson,small,7.8,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,2019-10-05,4.1,642,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,3.1,672,standard,8.18
757,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.",99.29,28.74,electronics,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,406,Indigo,large,6.3,ante ipsum primis in faucibus orci luctus et ultrices posuere,2012-05-23,2.3,862,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed,4.3,821,express,49.86
758,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,492.16,29.97,electronics,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,468,Blue,medium,1.7,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,2021-07-06,2.5,298,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,1.9,800,express,21.44
759,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",917.54,2.72,electronics,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,399,Turquoise,large,3.5,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet,2016-09-10,4.8,196,aliquam erat volutpat in congue etiam justo etiam pretium iaculis,3.6,808,standard,9.87
760,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",478.86,17.86,beauty,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse,948,Fuscia,medium,7.8,convallis duis consequat dui nec nisi volutpat eleifend donec ut,2013-06-22,3.9,809,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,4.1,84,express,22.96
761,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.",321.52,40.92,beauty,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,201,Indigo,extra large,2.4,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,2018-01-25,2.3,637,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,4.0,896,express,46.74
762,nam congue risus semper porta volutpat quam pede lobortis ligula sit,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",468.27,32.92,clothing,condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse,773,Maroon,medium,0.2,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,2010-10-06,2.7,768,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,2.0,856,standard,9.16
763,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",837.95,11.8,beauty,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue,595,Maroon,extra large,1.4,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,2013-12-17,3.6,267,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,4.3,251,express,42.21
